LastUpdated,PM10
2018-09-24 10:45:00,12.006
2018-09-24 10:30:00,10.899
2018-09-24 10:15:00,11.739
2018-09-24 10:00:00,10.866
2018-09-24 09:45:00,7.399
2018-09-24 09:30:00,5.559
2018-09-24 09:15:00,7.466
2018-09-24 09:00:00,5.239
2018-09-24 08:45:00,6.153
2018-09-24 08:30:00,7.306
2018-09-24 08:15:00,6.899
2018-09-24 08:00:00,8.099
2018-09-24 07:45:00,11.306
2018-09-24 07:30:00,6.506
2018-09-24 07:15:00,10.013
2018-09-24 07:00:00,8.953
2018-09-24 06:45:00,8.819
2018-09-24 06:30:00,9.499
2018-09-24 06:15:00,9.613
2018-09-24 06:00:00,10.986
2018-09-24 05:45:00,9.713
2018-09-24 05:30:00,8.653
2018-09-24 05:15:00,8.613
2018-09-24 05:00:00,7.073
2018-09-24 04:45:00,7.306
2018-09-24 04:30:00,6.499
2018-09-24 04:15:00,5.218
2018-09-24 04:00:00,4.039
2018-09-24 03:45:00,2.886
2018-09-24 03:30:00,3.106
2018-09-24 03:15:00,2.359
2018-09-24 03:00:00,0.639
2018-09-24 02:45:00,2.879
2018-09-24 02:30:00,5.206
2018-09-24 02:15:00,3.833
2018-09-24 02:00:00,4.699
2018-09-24 01:45:00,3.293
2018-09-24 01:30:00,1.153
2018-09-24 01:15:00,1.193
2018-09-24 01:00:00,3.686
2018-09-24 00:45:00,2.499
2018-09-24 00:30:00,8.746
2018-09-24 00:15:00,2.466
2018-09-23 22:45:00,6.766
2018-09-23 22:30:00,6.319
2018-09-23 22:15:00,5.806
2018-09-23 22:00:00,4.679
2018-09-23 21:45:00,3.766
2018-09-23 21:30:00,4.579
2018-09-23 21:15:00,5.519
2018-09-23 21:00:00,6.366
2018-09-23 20:45:00,5.159
2018-09-23 20:30:00,6.939
2018-09-23 20:15:00,8.726
2018-09-23 20:00:00,7.946
2018-09-23 19:45:00,9.146
2018-09-23 19:30:00,8.213
2018-09-23 19:15:00,7.259
2018-09-23 19:00:00,6.986
2018-09-23 18:45:00,7.119
2018-09-23 18:30:00,7.273
2018-09-23 18:15:00,8.119
2018-09-23 18:00:00,8.439
2018-09-23 17:45:00,8.879
2018-09-23 17:30:00,7.426
2018-09-23 17:15:00,6.153
2018-09-23 17:00:00,6.859
2018-09-23 16:45:00,5.366
2018-09-23 16:30:00,5.886
2018-09-23 16:15:00,6.519
2018-09-23 16:00:00,5.619
2018-09-23 15:45:00,5.686
2018-09-23 15:30:00,6.486
2018-09-23 15:15:00,6.659
2018-09-23 15:00:00,6.273
2018-09-23 14:45:00,5.959
2018-09-23 14:30:00,7.026
2018-09-23 14:15:00,9.526
2018-09-23 14:00:00,4.919
2018-09-23 13:45:00,5.339
2018-09-23 13:30:00,2.533
2018-09-23 13:15:00,3.633
2018-09-23 13:00:00,3.173
2018-09-23 12:45:00,6.519
2018-09-23 12:30:00,5.946
2018-09-23 12:15:00,6.846
2018-09-23 12:00:00,5.939
2018-09-23 11:45:00,6.913
2018-09-23 11:30:00,7.333
2018-09-23 11:15:00,6.673
2018-09-23 11:00:00,5.033
2018-09-23 10:45:00,6.093
2018-09-23 10:30:00,6.979
2018-09-23 10:15:00,8.946
2018-09-23 10:00:00,10.053
2018-09-23 09:45:00,9.526
2018-09-23 09:30:00,9.186
2018-09-23 09:15:00,8.379
2018-09-23 09:00:00,8.459
2018-09-23 08:45:00,9.333
2018-09-23 08:30:00,9.666
2018-09-23 08:15:00,9.259
2018-09-23 08:00:00,11.533
2018-09-23 07:45:00,11.766
2018-09-23 07:30:00,13.879
2018-09-23 07:15:00,13.453
2018-09-23 07:00:00,13.073
2018-09-23 06:45:00,13.833
2018-09-23 06:30:00,12.739
2018-09-23 06:15:00,14.053
2018-09-23 06:00:00,13.313
2018-09-23 05:45:00,13.059
2018-09-23 05:30:00,13.219
2018-09-23 05:15:00,13.059
2018-09-23 05:00:00,13.019
2018-09-23 04:45:00,11.879
2018-09-23 04:30:00,10.446
2018-09-23 04:15:00,10.706
2018-09-23 04:00:00,9.573
2018-09-23 03:45:00,11.273
2018-09-23 03:30:00,10.206
2018-09-23 03:15:00,9.379
2018-09-23 03:00:00,9.526
2018-09-23 02:45:00,7.613
2018-09-23 02:30:00,8.079
2018-09-23 02:15:00,10.219
2018-09-23 02:00:00,8.473
2018-09-23 01:45:00,6.846
2018-09-23 01:30:00,7.666
2018-09-23 01:15:00,7.686
2018-09-23 01:00:00,8.606
2018-09-23 00:45:00,8.346
2018-09-23 00:30:00,8.139
2018-09-23 00:15:00,7.553
2018-09-22 22:45:00,5.326
2018-09-22 22:30:00,6.746
2018-09-22 22:15:00,10.339
2018-09-22 22:00:00,6.806
2018-09-22 21:45:00,5.399
2018-09-22 21:30:00,5.579
2018-09-22 21:15:00,5.326
2018-09-22 21:00:00,6.026
2018-09-22 20:45:00,6.926
2018-09-22 20:30:00,4.366
2018-09-22 20:15:00,4.106
2018-09-22 20:00:00,5.659
2018-09-22 19:45:00,6.019
2018-09-22 19:30:00,7.533
2018-09-22 19:15:00,7.873
2018-09-22 19:00:00,7.653
2018-09-22 18:45:00,9.673
2018-09-22 18:30:00,8.453
2018-09-22 18:15:00,9.319
2018-09-22 18:00:00,9.199
2018-09-22 17:45:00,10.406
2018-09-22 17:30:00,9.366
2018-09-22 17:15:00,7.446
2018-09-22 17:00:00,5.986
2018-09-22 16:45:00,8.106
2018-09-22 16:30:00,8.939
2018-09-22 16:15:00,9.939
2018-09-22 16:00:00,6.906
2018-09-22 15:45:00,9.686
2018-09-22 15:30:00,12.199
2018-09-22 15:15:00,14.986
2018-09-22 15:00:00,14.266
2018-09-22 14:45:00,17.913
2018-09-22 14:30:00,15.899
2018-09-22 14:15:00,38.853
2018-09-22 14:00:00,-11.519
2018-09-22 13:45:00,20.466
2018-09-22 13:30:00,15.859
2018-09-22 13:15:00,18.026
2018-09-22 13:00:00,18.293
2018-09-22 12:45:00,17.159
2018-09-22 12:30:00,17.179
2018-09-22 12:15:00,19.379
2018-09-22 12:00:00,20.013
2018-09-22 11:45:00,27.113
2018-09-22 11:30:00,28.719
2018-09-22 11:15:00,26.246
2018-09-22 11:00:00,30.866
2018-09-22 10:45:00,33.993
2018-09-22 10:30:00,37.406
2018-09-22 10:15:00,27.639
2018-09-22 10:00:00,24.026
2018-09-22 09:45:00,22.766
2018-09-22 09:30:00,28.893
2018-09-22 09:15:00,22.299
2018-09-22 09:00:00,25.286
2018-09-22 08:45:00,29.019
2018-09-22 08:30:00,27.639
2018-09-22 08:15:00,29.459
2018-09-22 08:00:00,30.813
2018-09-22 07:45:00,24.413
2018-09-22 07:30:00,22.613
2018-09-22 07:15:00,17.399
2018-09-22 07:00:00,21.159
2018-09-22 06:45:00,21.726
2018-09-22 06:30:00,21.353
2018-09-22 06:15:00,24.279
2018-09-22 06:00:00,26.553
2018-09-22 05:45:00,28.279
2018-09-22 05:30:00,18.959
2018-09-22 05:15:00,20.086
2018-09-22 05:00:00,20.359
2018-09-22 04:45:00,16.566
2018-09-22 04:30:00,13.626
2018-09-22 04:15:00,14.862
2018-09-22 04:00:00,12.059
2018-09-22 03:45:00,11.839
2018-09-22 03:30:00,11.966
2018-09-22 03:15:00,10.313
2018-09-22 03:00:00,8.779
2018-09-22 02:45:00,8.699
2018-09-22 02:30:00,12.279
2018-09-22 02:15:00,7.953
2018-09-22 02:00:00,9.179
2018-09-22 01:45:00,7.799
2018-09-22 01:30:00,6.999
2018-09-22 01:15:00,6.646
2018-09-22 01:00:00,3.666
2018-09-22 00:45:00,6.379
2018-09-22 00:30:00,6.759
2018-09-22 00:15:00,6.786
2018-09-21 22:45:00,10.686
2018-09-21 22:30:00,12.773
2018-09-21 22:15:00,10.979
2018-09-21 22:00:00,11.733
2018-09-21 21:45:00,10.646
2018-09-21 21:30:00,10.939
2018-09-21 21:15:00,11.379
2018-09-21 21:00:00,11.066
2018-09-21 20:45:00,8.913
2018-09-21 20:30:00,8.566
2018-09-21 20:15:00,8.339
2018-09-21 20:00:00,10.233
2018-09-21 19:45:00,11.813
2018-09-21 19:30:00,12.786
2018-09-21 19:15:00,8.353
2018-09-21 19:00:00,8.106
2018-09-21 18:45:00,7.379
2018-09-21 18:30:00,7.766
2018-09-21 18:15:00,9.813
2018-09-21 18:00:00,9.313
2018-09-21 17:45:00,11.186
2018-09-21 17:30:00,2.773
2018-09-21 17:15:00,10.393
2018-09-21 17:00:00,4.153
2018-09-21 16:45:00,-3.966
2018-09-21 16:30:00,9.199
2018-09-21 16:15:00,7.733
2018-09-21 16:00:00,10.293
2018-09-21 15:45:00,10.166
2018-09-21 15:30:00,17.479
2018-09-21 15:15:00,71.793
2018-09-21 15:00:00,55.339
2018-09-21 14:45:00,34.033
2018-09-21 14:30:00,40.379
2018-09-21 14:15:00,38.699
2018-09-21 14:00:00,37.186
2018-09-21 13:45:00,38.526
2018-09-21 13:30:00,36.699
2018-09-21 13:15:00,44.159
2018-09-21 13:00:00,39.506
2018-09-21 12:45:00,43.646
2018-09-21 12:30:00,40.939
2018-09-21 12:15:00,30.753
2018-09-21 12:00:00,27.693
2018-09-21 11:45:00,28.306
2018-09-21 11:30:00,29.613
2018-09-21 11:15:00,28.373
2018-09-21 11:00:00,28.693
2018-09-21 10:45:00,25.426
2018-09-21 10:30:00,24.846
2018-09-21 10:15:00,24.779
2018-09-21 10:00:00,24.993
2018-09-21 09:45:00,26.633
2018-09-21 09:30:00,26.006
2018-09-21 09:15:00,24.139
2018-09-21 09:00:00,27.693
2018-09-21 08:45:00,27.079
2018-09-21 08:30:00,29.126
2018-09-21 08:15:00,27.879
2018-09-21 08:00:00,25.533
2018-09-21 07:45:00,23.639
2018-09-21 07:30:00,25.353
2018-09-21 07:15:00,32.499
2018-09-21 07:00:00,32.859
2018-09-21 06:45:00,36.819
2018-09-21 06:30:00,36.886
2018-09-21 06:15:00,38.466
2018-09-21 06:00:00,41.373
2018-09-21 05:45:00,33.739
2018-09-21 05:30:00,32.199
2018-09-21 05:15:00,32.859
2018-09-21 05:00:00,29.239
2018-09-21 04:45:00,23.633
2018-09-21 04:30:00,21.113
2018-09-21 04:15:00,17.881
2018-09-21 04:00:00,20.406
2018-09-21 03:45:00,16.353
2018-09-21 03:30:00,15.706
2018-09-21 03:15:00,11.893
2018-09-21 03:00:00,9.026
2018-09-21 02:45:00,9.299
2018-09-21 02:30:00,6.979
2018-09-21 02:15:00,6.173
2018-09-21 02:00:00,4.886
2018-09-21 01:45:00,4.486
2018-09-21 01:30:00,4.466
2018-09-21 01:15:00,1.813
2018-09-21 01:00:00,1.913
2018-09-21 00:45:00,4.399
2018-09-21 00:30:00,2.859
2018-09-21 00:15:00,3.259
2018-09-20 22:45:00,43.313
2018-09-20 22:30:00,46.839
2018-09-20 22:15:00,21.826
2018-09-20 22:00:00,8.953
2018-09-20 21:45:00,7.659
2018-09-20 21:30:00,9.459
2018-09-20 21:15:00,7.766
2018-09-20 21:00:00,7.926
2018-09-20 20:45:00,9.813
2018-09-20 20:30:00,9.666
2018-09-20 20:15:00,11.286
2018-09-20 20:00:00,12.093
2018-09-20 19:45:00,12.026
2018-09-20 19:30:00,11.339
2018-09-20 19:15:00,11.579
2018-09-20 19:00:00,12.546
2018-09-20 18:45:00,12.906
2018-09-20 18:30:00,15.833
2018-09-20 18:15:00,14.173
2018-09-20 18:00:00,11.153
2018-09-20 17:45:00,12.133
2018-09-20 17:30:00,12.019
2018-09-20 17:15:00,16.059
2018-09-20 17:00:00,18.306
2018-09-20 16:45:00,19.899
2018-09-20 16:30:00,21.426
2018-09-20 16:15:00,19.246
2018-09-20 16:00:00,20.119
2018-09-20 15:45:00,22.666
2018-09-20 15:30:00,18.266
2018-09-20 15:15:00,18.499
2018-09-20 15:00:00,19.259
2018-09-20 14:45:00,19.459
2018-09-20 14:30:00,18.833
2018-09-20 14:15:00,20.233
2018-09-20 14:00:00,20.573
2018-09-20 13:45:00,26.053
2018-09-20 13:30:00,23.373
2018-09-20 13:15:00,21.479
2018-09-20 13:00:00,23.946
2018-09-20 12:45:00,23.219
2018-09-20 12:30:00,25.333
2018-09-20 12:15:00,20.446
2018-09-20 12:00:00,20.819
2018-09-20 11:45:00,21.219
2018-09-20 11:30:00,19.339
2018-09-20 11:15:00,20.613
2018-09-20 11:00:00,21.786
2018-09-20 10:45:00,24.953
2018-09-20 10:30:00,29.539
2018-09-20 10:15:00,21.466
2018-09-20 10:00:00,24.053
2018-09-20 09:45:00,26.713
2018-09-20 09:30:00,21.253
2018-09-20 09:15:00,22.333
2018-09-20 09:00:00,26.719
2018-09-20 08:45:00,25.346
2018-09-20 08:30:00,26.979
2018-09-20 08:15:00,28.253
2018-09-20 08:00:00,30.013
2018-09-20 07:45:00,28.293
2018-09-20 07:30:00,24.393
2018-09-20 07:15:00,22.939
2018-09-20 07:00:00,23.586
2018-09-20 06:45:00,25.099
2018-09-20 06:30:00,26.099
2018-09-20 06:15:00,24.933
2018-09-20 06:00:00,19.646
2018-09-20 05:45:00,18.839
2018-09-20 05:30:00,16.339
2018-09-20 05:15:00,14.379
2018-09-20 05:00:00,8.326
2018-09-20 04:45:00,7.066
2018-09-20 04:30:00,0.606
2018-09-20 04:15:00,6.362
2018-09-20 04:00:00,2.106
2018-09-20 03:45:00,18.359
2018-09-20 03:30:00,25.139
2018-09-20 03:15:00,19.786
2018-09-20 03:00:00,18.219
2018-09-20 02:45:00,17.393
2018-09-20 02:30:00,16.046
2018-09-20 02:15:00,16.439
2018-09-20 02:00:00,15.606
2018-09-20 01:45:00,17.299
2018-09-20 01:30:00,14.513
2018-09-20 01:15:00,11.713
2018-09-20 01:00:00,14.759
2018-09-20 00:45:00,12.386
2018-09-20 00:30:00,11.853
2018-09-20 00:15:00,13.459
2018-09-19 22:45:00,16.239
2018-09-19 22:30:00,17.499
2018-09-19 22:15:00,17.326
2018-09-19 22:00:00,16.806
2018-09-19 21:45:00,15.873
2018-09-19 21:30:00,15.066
2018-09-19 21:15:00,14.646
2018-09-19 21:00:00,14.979
2018-09-19 20:45:00,14.093
2018-09-19 20:30:00,13.819
2018-09-19 20:15:00,14.119
2018-09-19 20:00:00,13.546
2018-09-19 19:45:00,14.579
2018-09-19 19:30:00,15.946
2018-09-19 19:15:00,16.173
2018-09-19 19:00:00,17.679
2018-09-19 18:45:00,17.553
2018-09-19 18:30:00,19.306
2018-09-19 18:15:00,20.939
2018-09-19 18:00:00,20.053
2018-09-19 17:45:00,17.953
2018-09-19 17:30:00,20.839
2018-09-19 17:15:00,21.053
2018-09-19 17:00:00,19.059
2018-09-19 16:45:00,20.233
2018-09-19 16:30:00,21.319
2018-09-19 16:15:00,18.039
2018-09-19 16:00:00,22.346
2018-09-19 15:45:00,21.173
2018-09-19 15:30:00,18.299
2018-09-19 15:15:00,18.613
2018-09-19 15:00:00,21.886
2018-09-19 14:45:00,21.739
2018-09-19 14:30:00,21.459
2018-09-19 14:15:00,21.673
2018-09-19 14:00:00,22.339
2018-09-19 13:45:00,20.813
2018-09-19 13:30:00,20.453
2018-09-19 13:15:00,21.973
2018-09-19 13:00:00,23.959
2018-09-19 12:45:00,22.926
2018-09-19 12:30:00,27.353
2018-09-19 12:15:00,29.186
2018-09-19 12:00:00,28.693
2018-09-19 11:45:00,27.119
2018-09-19 11:30:00,29.733
2018-09-19 11:15:00,23.639
2018-09-19 11:00:00,22.566
2018-09-19 10:45:00,23.919
2018-09-19 10:30:00,22.419
2018-09-19 10:15:00,24.639
2018-09-19 10:00:00,31.199
2018-09-19 09:45:00,46.986
2018-09-19 09:30:00,22.399
2018-09-19 09:15:00,22.013
2018-09-19 09:00:00,20.913
2018-09-19 08:45:00,22.159
2018-09-19 08:30:00,39.833
2018-09-19 08:15:00,19.273
2018-09-19 08:00:00,19.426
2018-09-19 07:45:00,16.206
2018-09-19 07:30:00,14.399
2018-09-19 07:15:00,16.179
2018-09-19 07:00:00,22.039
2018-09-19 06:45:00,23.839
2018-09-19 06:30:00,22.586
2018-09-19 06:15:00,24.406
2018-09-19 06:00:00,25.026
2018-09-19 05:45:00,21.493
2018-09-19 05:30:00,20.679
2018-09-19 05:15:00,21.846
2018-09-19 05:00:00,19.073
2018-09-19 04:45:00,16.926
2018-09-19 04:30:00,15.919
2018-09-19 04:15:00,16.212
2018-09-19 04:00:00,15.486
2018-09-19 03:45:00,15.053
2018-09-19 03:30:00,13.573
2018-09-19 03:15:00,14.239
2018-09-19 03:00:00,13.926
2018-09-19 02:45:00,13.539
2018-09-19 02:30:00,12.693
2018-09-19 02:15:00,13.606
2018-09-19 02:00:00,14.639
2018-09-19 01:45:00,15.899
2018-09-19 01:30:00,17.299
2018-09-19 01:15:00,18.006
2018-09-19 01:00:00,19.253
2018-09-19 00:45:00,20.159
2018-09-19 00:30:00,20.633
2018-09-19 00:15:00,19.759
2018-09-18 22:45:00,21.819
2018-09-18 22:30:00,22.126
2018-09-18 22:15:00,22.906
2018-09-18 22:00:00,24.119
2018-09-18 21:45:00,23.873
2018-09-18 21:30:00,22.573
2018-09-18 21:15:00,21.673
2018-09-18 21:00:00,21.186
2018-09-18 20:45:00,21.379
2018-09-18 20:30:00,19.213
2018-09-18 20:15:00,20.073
2018-09-18 20:00:00,20.346
2018-09-18 19:45:00,21.066
2018-09-18 19:30:00,20.793
2018-09-18 19:15:00,20.679
2018-09-18 19:00:00,21.973
2018-09-18 18:45:00,22.593
2018-09-18 18:30:00,23.186
2018-09-18 18:15:00,24.733
2018-09-18 18:00:00,28.373
2018-09-18 17:45:00,24.833
2018-09-18 17:30:00,23.759
2018-09-18 17:15:00,25.979
2018-09-18 17:00:00,28.259
2018-09-18 16:45:00,29.739
2018-09-18 16:30:00,27.306
2018-09-18 16:15:00,26.526
2018-09-18 16:00:00,23.413
2018-09-18 15:45:00,20.353
2018-09-18 15:30:00,21.146
2018-09-18 15:15:00,21.033
2018-09-18 15:00:00,20.633
2018-09-18 14:45:00,21.193
2018-09-18 14:30:00,21.079
2018-09-18 14:15:00,20.499
2018-09-18 14:00:00,20.973
2018-09-18 13:45:00,20.099
2018-09-18 13:30:00,20.713
2018-09-18 13:15:00,19.459
2018-09-18 13:00:00,18.779
2018-09-18 12:45:00,22.233
2018-09-18 12:30:00,21.279
2018-09-18 12:15:00,17.333
2018-09-18 12:00:00,15.939
2018-09-18 11:45:00,17.813
2018-09-18 11:30:00,16.473
2018-09-18 11:15:00,15.506
2018-09-18 11:00:00,17.306
2018-09-18 10:45:00,18.346
2018-09-18 10:30:00,16.919
2018-09-18 10:15:00,20.253
2018-09-18 10:00:00,19.039
2018-09-18 09:45:00,17.886
2018-09-18 09:30:00,17.133
2018-09-18 09:15:00,18.059
2018-09-18 09:00:00,20.999
2018-09-18 08:45:00,24.479
2018-09-18 08:30:00,15.273
2018-09-18 08:15:00,17.259
2018-09-18 08:00:00,17.313
2018-09-18 07:45:00,16.146
2018-09-18 07:30:00,16.359
2018-09-18 07:15:00,20.059
2018-09-18 07:00:00,24.319
2018-09-18 06:45:00,26.033
2018-09-18 06:30:00,29.153
2018-09-18 06:15:00,27.719
2018-09-18 06:00:00,27.986
2018-09-18 05:45:00,28.933
2018-09-18 05:30:00,27.166
2018-09-18 05:15:00,25.973
2018-09-18 05:00:00,23.473
2018-09-18 04:45:00,22.813
2018-09-18 04:30:00,20.959
2018-09-18 04:15:00,18.006
2018-09-18 04:00:00,14.913
2018-09-18 03:45:00,11.706
2018-09-18 03:30:00,10.199
2018-09-18 03:15:00,9.953
2018-09-18 03:00:00,10.299
2018-09-18 02:45:00,9.553
2018-09-18 02:30:00,9.633
2018-09-18 02:15:00,9.993
2018-09-18 02:00:00,10.759
2018-09-18 01:45:00,7.553
2018-09-18 01:30:00,9.599
2018-09-18 01:15:00,10.106
2018-09-18 01:00:00,9.119
2018-09-18 00:45:00,10.199
2018-09-18 00:30:00,10.253
2018-09-18 00:15:00,10.373
2018-09-17 22:45:00,10.813
2018-09-17 22:30:00,8.926
2018-09-17 22:15:00,9.386
2018-09-17 22:00:00,9.739
2018-09-17 21:45:00,10.406
2018-09-17 21:30:00,12.313
2018-09-17 21:15:00,11.473
2018-09-17 21:00:00,9.799
2018-09-17 20:45:00,10.446
2018-09-17 20:30:00,9.899
2018-09-17 20:15:00,10.039
2018-09-17 20:00:00,10.979
2018-09-17 19:45:00,14.886
2018-09-17 19:30:00,11.333
2018-09-17 19:15:00,10.113
2018-09-17 19:00:00,12.479
2018-09-17 18:45:00,12.259
2018-09-17 18:30:00,14.166
2018-09-17 18:15:00,15.046
2018-09-17 18:00:00,14.893
2018-09-17 17:45:00,16.133
2018-09-17 17:30:00,15.813
2018-09-17 17:15:00,15.793
2018-09-17 17:00:00,17.279
2018-09-17 16:45:00,15.613
2018-09-17 16:30:00,16.026
2018-09-17 16:15:00,16.386
2018-09-17 16:00:00,17.253
2018-09-17 15:45:00,17.359
2018-09-17 15:30:00,16.219
2018-09-17 15:15:00,17.179
2018-09-17 15:00:00,16.066
2018-09-17 14:45:00,17.213
2018-09-17 14:30:00,13.913
2018-09-17 14:15:00,15.333
2018-09-17 14:00:00,13.859
2018-09-17 13:45:00,11.779
2018-09-17 13:30:00,10.713
2018-09-17 13:15:00,13.486
2018-09-17 13:00:00,13.939
2018-09-17 12:45:00,13.226
2018-09-17 12:30:00,12.646
2018-09-17 12:15:00,10.846
2018-09-17 12:00:00,12.966
2018-09-17 11:45:00,11.966
2018-09-17 11:30:00,13.466
2018-09-17 11:15:00,15.793
2018-09-17 11:00:00,19.653
2018-09-17 10:45:00,14.386
2018-09-17 10:30:00,15.579
2018-09-17 10:15:00,16.299
2018-09-17 10:00:00,16.613
2018-09-17 09:45:00,17.066
2018-09-17 09:30:00,14.526
2018-09-17 09:15:00,15.706
2018-09-17 09:00:00,20.046
2018-09-17 08:45:00,21.139
2018-09-17 08:30:00,19.246
2018-09-17 08:15:00,22.126
2018-09-17 08:00:00,15.079
2018-09-17 07:45:00,11.819
2018-09-17 07:30:00,11.673
2018-09-17 07:15:00,12.033
2018-09-17 07:00:00,11.939
2018-09-17 06:45:00,10.893
2018-09-17 06:30:00,12.093
2018-09-17 06:15:00,12.026
2018-09-17 06:00:00,9.306
2018-09-17 05:45:00,9.313
2018-09-17 05:30:00,8.253
2018-09-17 05:15:00,7.206
2018-09-17 05:00:00,4.966
2018-09-17 04:45:00,5.233
2018-09-17 04:30:00,4.019
2018-09-17 04:15:00,4.656
2018-09-17 04:00:00,3.653
2018-09-17 03:45:00,3.399
2018-09-17 03:30:00,3.873
2018-09-17 03:15:00,3.219
2018-09-17 03:00:00,4.886
2018-09-17 02:45:00,5.233
2018-09-17 02:30:00,6.626
2018-09-17 02:15:00,6.706
2018-09-17 02:00:00,5.473
2018-09-17 01:45:00,5.493
2018-09-17 01:30:00,5.433
2018-09-17 01:15:00,6.506
2018-09-17 01:00:00,6.146
2018-09-17 00:45:00,6.819
2018-09-17 00:30:00,7.173
2018-09-17 00:15:00,6.233
2018-09-16 22:45:00,5.899
2018-09-16 22:30:00,6.593
2018-09-16 22:15:00,4.299
2018-09-16 22:00:00,3.866
2018-09-16 21:45:00,3.773
2018-09-16 21:30:00,5.119
2018-09-16 21:15:00,4.526
2018-09-16 21:00:00,4.146
2018-09-16 20:45:00,2.786
2018-09-16 20:30:00,3.806
2018-09-16 20:15:00,3.926
2018-09-16 20:00:00,3.193
2018-09-16 19:45:00,2.899
2018-09-16 19:30:00,4.773
2018-09-16 19:15:00,7.519
2018-09-16 19:00:00,7.486
2018-09-16 18:45:00,7.493
2018-09-16 18:30:00,7.559
2018-09-16 18:15:00,7.913
2018-09-16 18:00:00,7.519
2018-09-16 17:45:00,7.719
2018-09-16 17:30:00,9.406
2018-09-16 17:15:00,10.753
2018-09-16 17:00:00,15.539
2018-09-16 16:45:00,14.839
2018-09-16 16:30:00,15.906
2018-09-16 16:15:00,13.193
2018-09-16 16:00:00,10.539
2018-09-16 15:45:00,11.139
2018-09-16 15:30:00,11.579
2018-09-16 15:15:00,6.393
2018-09-16 15:00:00,6.866
2018-09-16 14:45:00,9.873
2018-09-16 14:30:00,9.193
2018-09-16 14:15:00,10.639
2018-09-16 14:00:00,12.039
2018-09-16 13:45:00,11.206
2018-09-16 13:30:00,12.673
2018-09-16 13:15:00,10.613
2018-09-16 13:00:00,10.206
2018-09-16 12:45:00,9.906
2018-09-16 12:30:00,9.199
2018-09-16 12:15:00,9.906
2018-09-16 12:00:00,13.419
2018-09-16 11:45:00,11.059
2018-09-16 11:30:00,10.213
2018-09-16 11:15:00,10.993
2018-09-16 11:00:00,9.679
2018-09-16 10:45:00,7.853
2018-09-16 10:30:00,8.859
2018-09-16 10:15:00,6.713
2018-09-16 10:00:00,8.079
2018-09-16 09:45:00,6.726
2018-09-16 09:30:00,7.446
2018-09-16 09:15:00,8.279
2018-09-16 09:00:00,9.166
2018-09-16 08:45:00,7.706
2018-09-16 08:30:00,7.586
2018-09-16 08:15:00,9.113
2018-09-16 08:00:00,11.466
2018-09-16 07:45:00,10.733
2018-09-16 07:30:00,10.493
2018-09-16 07:15:00,9.653
2018-09-16 07:00:00,8.619
2018-09-16 06:45:00,9.099
2018-09-16 06:30:00,7.339
2018-09-16 06:15:00,8.159
2018-09-16 06:00:00,8.919
2018-09-16 05:45:00,8.893
2018-09-16 05:30:00,8.293
2018-09-16 05:15:00,7.539
2018-09-16 05:00:00,6.353
2018-09-16 04:45:00,7.079
2018-09-16 04:30:00,7.913
2018-09-16 04:15:00,8.587
2018-09-16 04:00:00,7.299
2018-09-16 03:45:00,7.713
2018-09-16 03:30:00,7.826
2018-09-16 03:15:00,7.533
2018-09-16 03:00:00,7.473
2018-09-16 02:45:00,7.353
2018-09-16 02:30:00,7.953
2018-09-16 02:15:00,6.886
2018-09-16 02:00:00,7.599
2018-09-16 01:45:00,8.359
2018-09-16 01:30:00,9.079
2018-09-16 01:15:00,9.239
2018-09-16 01:00:00,9.446
2018-09-16 00:45:00,9.233
2018-09-16 00:30:00,8.686
2018-09-16 00:15:00,8.299
2018-09-15 22:45:00,7.866
2018-09-15 22:30:00,7.766
2018-09-15 22:15:00,8.813
2018-09-15 22:00:00,8.926
2018-09-15 21:45:00,9.479
2018-09-15 21:30:00,8.973
2018-09-15 21:15:00,8.713
2018-09-15 21:00:00,7.853
2018-09-15 20:45:00,7.193
2018-09-15 20:30:00,9.486
2018-09-15 20:15:00,7.979
2018-09-15 20:00:00,7.679
2018-09-15 19:45:00,7.679
2018-09-15 19:30:00,9.893
2018-09-15 19:15:00,9.466
2018-09-15 19:00:00,9.279
2018-09-15 18:45:00,9.259
2018-09-15 18:30:00,11.713
2018-09-15 18:15:00,12.206
2018-09-15 18:00:00,11.473
2018-09-15 17:45:00,10.326
2018-09-15 17:30:00,11.613
2018-09-15 17:15:00,11.686
2018-09-15 17:00:00,14.006
2018-09-15 16:45:00,12.319
2018-09-15 16:30:00,11.906
2018-09-15 16:15:00,9.599
2018-09-15 16:00:00,10.133
2018-09-15 15:45:00,8.633
2018-09-15 15:30:00,9.793
2018-09-15 15:15:00,9.639
2018-09-15 15:00:00,10.079
2018-09-15 14:45:00,11.413
2018-09-15 14:30:00,9.446
2018-09-15 14:15:00,9.953
2018-09-15 14:00:00,10.006
2018-09-15 13:45:00,11.739
2018-09-15 13:30:00,12.773
2018-09-15 13:15:00,13.653
2018-09-15 13:00:00,15.386
2018-09-15 12:45:00,15.599
2018-09-15 12:30:00,14.753
2018-09-15 12:15:00,12.859
2018-09-15 12:00:00,13.913
2018-09-15 11:45:00,15.153
2018-09-15 11:30:00,17.413
2018-09-15 11:15:00,13.339
2018-09-15 11:00:00,16.446
2018-09-15 10:45:00,13.986
2018-09-15 10:30:00,17.133
2018-09-15 10:15:00,15.379
